Date,Source,Headline,Link,Content
2022-10-25, Investing.com,US equities gain on strong earnings; Bitcoin jumps 11%,https://in.investing.com/news/us-equities-gain-on-strong-earnings-bitcoin-jumps-11-93CH-3865030,"On Tuesday, US stocks opened with gains as a series of strong earnings reports from major corporations such as General Electric (NYSE: ), Coca-Cola (NYSE:NYSE: ), Verizon (NYSE:NYSE: ) and 3M (NYSE: ) buoyed investor sentiment. The rose by 0.66% at the opening bell, while the saw an increase of 0.82%.

Investors are now keeping a keen eye on upcoming earnings reports from tech giants Microsoft (NASDAQ: ), Amazon (NASDAQ: ) and Meta Platforms (NASDAQ: ) (NASDAQ:FB). These reports are expected to have significant implications for market trends.

Meanwhile, the bond market showed signs of stability with the settling around 4.85%. This comes after Monday's surge where it spiked over 5%. The steadying of the bond market suggests a calming of investor fears over inflation and potential interest rate hikes.

In the commodities sector, both West Texas Intermediate and prices fell marginally. also saw a decline in its price. However, in the world of cryptocurrencies, saw a significant jump, increasing by 11%.

Today's market movements reflect a broad mix of factors, from strong corporate earnings to fluctuations in commodity prices and cryptocurrency values. As investors continue to monitor these developments, they will be looking for further clues about the overall health and direction of the global economy.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
2022-10-24, Investing.com,Amazon mulls offering veterinary telehealth - CNBC,https://in.investing.com/news/amazon-mulls-offering-veterinary-telehealth--cnbc-432SI-3864298,"Amazon (NASDAQ: ) is said to be mulling an expansion into veterinary telehealth, CNBC reported Tuesday, in its latest bid to compete with Walmart (NYSE: ).

The publication said people familiar with the matter informed them of the news. Amazon has already made its move into human health, acquiring One Medical. While the company is a strong player in the pet food market, it has yet to meaningfully invest in pet health.

Walmart began offering veterinary telehealth to Walmart+ subscribers earlier this year. Like human telehealth, veterinary telehealth lets pet owners have virtual appointments with veterinarians and veterinary technicians.

CNBC added that Walmart signed a deal with veterinary telehealth provider Pawp and that Amazon could do the same, with Pawp having already proven it can scale with a large retailer. However, they also said the e-commerce giant could partner with other pet telehealth startups on the market or build its own practice."
2022-10-24, Investing.com,Evercore Keeps Amazon.com on Top Pick and TAC Lists Ahead of Earnings: 'Attractive Risk/Reward Set-Up',https://in.investing.com/news/pro/amazon-com-inc-receives-investment-bank-analyst-rating-update-3864013,"Evercore ISI analysts reiterated an Outperform rating and $190.00 price target on Amazon.com (NASDAQ: ).

The analysts comment ""Our View: Based on intra-quarter data points and our model sensitivity analysis, we view the Street’s Q3 Revenue (+11% Y/Y and +5% Q/Q), Operating Income (implying 5.3% margin) and AWS Revenue (+12.5% Y/Y and 4% Q/Q) estimates as reasonable, given our positive channel checks suggesting Cloud demand acceleration (in H2 and into ’24). As for Q4, we view the Street’s Total Revenue (12% Y/Y, 18% Q/Q) and Operating Income estimates (implying 5.2% margin) as at least bracketable. Overall, we see an attractive risk-reward set-up for Amazon heading into the Q3 print, given very reasonable Street estimates for topline growth and N.A. Retail Op margin assumptions (3% margin for Q3), relatively conservative buyside expectations for AWS growth, and our checks that suggest a recovering/accelerating Cloud spending environment that should persist into ’24 (which we believe the market is not giving AMZN full credit for), and improving fulfillment capacity utilization (i.e. Retail Op Margin expansion). Our Stock Call: We have a Tactical Outperform on AMZN AND it’s our Top Large Cap ‘Net Long. We particularly like the riskreward heading into the Q3 EPS print, given reasonably low expectations. We continue to view ’22 as the Tripple Trough Year for AMZN – Trough Multiple, Trough Revenue Growth & Trough Margins. Classic DHQ."""
2022-10-24, Investing.com,"Seaport Global Securities Starts Amazon.com at Buy, 'Expect steady Retail growth'",https://in.investing.com/news/pro/amazon-com-inc-receives-investment-bank-analyst-rating-update-3863684,"(Updated - October 24, 2022 6:25 AM EDT)

Analysts at Seaport Global Securities initiate coverage on Amazon.com (NASDAQ: ) with a Buy rating and a price target of $145.00.

The analysts comment ""Expect steady Retail growth, continued Retail margin improvement from fulfillment/shipping optimization, continued ad momentum, and expect accelerating AWS growth in 4Q/2024 as comps ease and pipeline remains strong."""
2022-10-24, IANS,Amazon rolls out passwordless sign-ins for users on iOS and web,https://in.investing.com/news/amazon-rolls-out-passwordless-signins-for-users-on-ios-and-web-3863210,"New Delhi, Oct 24 (IANS) Amazon (NASDAQ: ) is rolling out passkey support on browsers and mobile shopping apps (iOS users), making it easier and safer for the customers to access their accounts with passwordless sign-in.Customers can now set up passkeys in their Amazon settings, allowing them to use the same face, fingerprint, or PIN used to unlock their device.

“This is about giving customers ease-of-use and security simultaneously in their Amazon experience,” said Dave Treadwell, senior vice president of ecommerce at Amazon.

“While passwords will still be around in the foreseeable future, this is an exciting step in the right direction. We are thrilled to be an early adopter of this new authentication method, helping to realize our vision for a more secure, passwordless internet,” Treadwell added.

Passkey support is available for all Amazon customers using browsers and is gradually rolling out on the iOS Amazon Shopping app with support coming soon on the Android Amazon Shopping app, the e-commerce giant said in a statement late on Monday.

Unlike passwords, passkeys cannot be written down or guessed, helping to prevent the accidental sharing of a passkey with a hacker.

“When a customer uses a passkey on their device, it proves they have their device and are able to unlock it. Customers no longer need to worry about remembering unique passwords or using easy-to-guess identifiers, like names or birthdays,” said Amazon.

A customer can use passkeys to sign in to apps and sites the same way they unlock their devices -- with a fingerprint, face scan, or lock screen PIN.

Passkeys are also less susceptible to phishing attacks than passwords and one-time codes in text messages, making them a more secure option, said the company.

--IANS

na/dpb"
2022-10-24, Investing.com,"US Tech Giants Fuel Global Stock Gains, OpenAI Eyes $86BN Valuation",https://in.investing.com/news/us-tech-giants-fuel-global-stock-gains-openai-eyes-86bn-valuation-93CH-3863194,"The influence of seven US technology giants, colloquially known as the ""magnificent seven"" — Apple (NASDAQ: ), Microsoft (NASDAQ: ), Meta (NASDAQ: ), Amazon (NASDAQ: ), Alphabet (NASDAQ: ), Nvidia (NASDAQ: ), and Tesla (NASDAQ: ) — has been pivotal in driving global stock gains this year due to the anticipation surrounding AI growth. The companies have added nearly $4tn to their market capitalization in 2022 alone, overshadowing the $3.4tn increase for the entire MSCI index. This significant influence has even affected markets abroad, with the facing a potential decline without their contributions.

Today, US companies account for 61% of the $60tn MSCI index, a considerable rise from less than 50% a decade ago. The ten largest stocks now constitute almost 19% of the index, a substantial increase from 8% in 2013.

However, global stocks have experienced instability over recent months due to concerns about interest rates and geopolitical risks such as the Israel-Hamas conflict. US stocks currently trade at about 18 times their expected earnings over the next year, compared to 12 times for the MSCI all-country excluding US stocks.

In this climate, Max Gokhman from Franklin Templeton Investment Solutions and Jurrien Timmer from Fidelity have both suggested that non-US stocks being cheaper does not necessarily mean they will outperform. They caution that the ""magnificent seven"" could face pressure if they fail to demonstrate tangible benefits from AI growth next year. However, they also suggest that growth stocks could see benefits when interest rates start to decline.

In related news, OpenAI, the group behind ChatGPT, is currently discussing a share sale with investors that would value it at about $86bn, tripling its value since April.

The ongoing dominance of US firms in global markets has sparked concerns about a potential US monopoly. This could potentially drain liquidity from other markets and incentivize companies to relocate their listings for higher valuations and trading volumes in the US.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
2022-10-23, Investing.com,“Magnificent 7” Tech Giants Initiate Q3 Earnings Season,https://in.investing.com/news/magnificent-7-tech-giants-initiate-q3-earnings-season-93CH-3863025,"The ""Magnificent 7"" of , including Tesla (NASDAQ: ), Microsoft (NASDAQ: ), Alphabet (NASDAQ: ), Meta Platforms (NASDAQ: ), Amazon (NASDAQ: ), Apple (NASDAQ: ), and Nvidia (NASDAQ: ), have initiated their Q3 earnings season. Despite Tesla's disappointing results causing a 10% stock drop, the remaining six tech giants show promise despite macroeconomic concerns like rising bond yields, inflation fears, and the Israel-Hamas war's oil price impact.

Today, investors' attention is focused on mega-cap tech companies during this earnings season. Last week's initiation by Tesla has set the stage for the Big 5 - Apple, Microsoft, Alphabet (Google's parent company), Amazon, and Nvidia. These firms constitute about a quarter of the 's market cap and could significantly influence the broader market with their results.

A strong performance and substantial year-over-year increases are expected to counter any earnings downturn in other sectors. Without these tech giants, average S&P 500 firms' earnings would drop by 5%. Meta Platforms will report this week, followed by Apple and Nvidia in November.

Key areas of focus include Google's Search and YouTube growth, Meta's user base expansion and new offerings, Microsoft's Personal Computing sector performance, and Amazon's cloud computing leadership. AI investment, R&D, and IT spending will be central to earnings calls.

Factors such as Netflix (NASDAQ: )'s successful earnings report indicating sustained consumer spending on streaming services are favoring Amazon (Prime Video), Alphabet (YouTube), and Apple (popular shows). The upcoming holiday season is expected to boost Amazon's Q3 earnings, which are anticipated to double from last year.

The AI boom could enhance Meta's ad relevance on Instagram and Reels platforms and Nvidia's Q3 growth, contributing to the S&P 500 profit growth. Apple could benefit from iPhone 15 sales while Microsoft may gain from Xbox console sales. Stakeholders in Rivian (NASDAQ: ) (Amazon) and Waymo (Alphabet) could also see gains.

The Wall Street Breakfast Survey is assessing investors' top holdings among the 'Magnificent 7' stocks. For broader Big Tech exposure, investors might consider MicroSectors FANG+ ETN and Invesco S&P 500 Top 50 ETF.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
2022-10-23, Investing.com,Alphabet Shares Rebound Despite Broader Market Struggle,https://in.investing.com/news/alphabet-shares-rebound-despite-broader-market-struggle-93CH-3863020,"Alphabet (NASDAQ: ) Inc.'s shares bucked the trend of key market indices and on Monday, ending a three-day losing streak by climbing 0.66% to $136.50. This occurred despite the indices dropping by 0.17% and 0.58% respectively.

Although Alphabet's share price closed $4.72 below its October high of $141.22, the company's rise was less pronounced than that of its competitors. Microsoft (NASDAQ: ), Amazon (NASDAQ: ), and Meta Platforms (NASDAQ: ) saw their stocks increase by 0.81%, 1.11%, and 1.74% respectively.

Monday also marked an impressive trading day for Alphabet in terms of volume, as it hit 26.2 million, surpassing its 50-day average. This underscores the heightened interest in the company despite struggles in the broader market.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
2022-10-23, Investing.com,S&P 500 climbs as tech rallies after Treasury yields run out of steam,https://in.investing.com/news/sp-500-climbs-as-tech-rallies-after-treasury-yields-run-out-of-steam-3862836,"Investing.com -- The S&P 500 climbed Monday as retreating Treasury yields paved the way for tech stocks to advance ahead of the quarterly earnings from big tech this week.

The rose 0.8%, the rose 0.3%, and the fell 0.1% or 37 points.

Treasury yields retreat from highs

Treasury yields slipped following their recent multi-year highs, with the yield on the falling to 4.837% after rising to a 16-year high of 5.025%.

The surge in longer-term Treasury yields have been driven by several factors including stronger-than-expected economic growth and stubborn inflation as well as a jump in supply as the U.S. Treasury steps up the pace of borrowing.

The move comes just over a week ahead of the Federal Open Market Committee two- day meeting slated for Oct. 31. The Fed is expected to keep rates steady next month.

Big tech back in vogue ahead of quarterly earnings

Tech stocks started the week on the front foot as investors look ahead to big tech earnings, with Microsoft Corporation (NASDAQ: ) and Alphabet (NASDAQ: ) set to report September quarter results on Tuesday.

Alphabet climbed despite fresh regulatory concerns after the Japanese Federal Trade Commission launched an investigation for alleged antitrust violations concerning whether the company shared ad-revenue with android phone makers in return for pre-installing Google's apps including its search engine rather than rival apps.

Meta Platforms (NASDAQ: ), International Business Machines (NYSE: ), Amazon (NASDAQ: ) and Intel (NASDAQ: ) report results on Wednesday and Thursday, respectively.

Energy struggles as Chevron weighs after $53B deal to buy Hess

Chevron Corp (NYSE: ) fell more than 3%, weighing on the broader energy sector after the oil and gas giant agreed to buy Hess Corporation (NYSE: ) for $53 billion.

The deal is expected to strengthen Chevron's assets in Guyana and boost its overall oil and gas output.

As well as the decline in Chevron, sentiment on energy stocks were also pressured by a 2% fall in oil prices despite the ongoing concerns about possible oil supply disruptions amid the ongoing Israel-Hamas conflict."
2022-10-23, Investing.com,US Stocks Recover as Treasury Yields Ease; Megacap Earnings Reports Due,https://in.investing.com/news/us-stocks-recover-as-treasury-yields-ease-megacap-earnings-reports-due-93CH-3862820,"On Monday, U.S. stocks experienced a rebound, with the rising by 0.1%, while the and each recorded a slight dip of 0.1%. This recovery followed an initial drop in the market due to a spike in the over 5%, which later eased to 4.93%. Trading volumes on the increased, while those on the New York Stock Exchange (NYSE) decreased.

The bond market sell-off raised credit concerns and heightened tensions between Israel and Hamas escalated market risks. Despite these factors, oil prices dropped to $87.61 per barrel.

In corporate news, Chevron (NYSE: )'s decision to acquire Hess (NYSE: ) for $53 billion resulted in a 3% fall in Chevron's stock, while Hess shares remained stable. Meanwhile, Roche Holding (OTC: ) announced its acquisition of Telavant for $7.1 billion.

Looking ahead, investors are anticipating the upcoming earnings reports from the 'Magnificent 7' megacaps including Microsoft (NASDAQ: ), Alphabet (NASDAQ: ), Meta Platforms (NASDAQ: ), and Amazon.com (NASDAQ: ).

The U.S. Treasury yields retreated with the 10-year yield at 4.91%, the 30-year yield at 5.04%, and the 2-year yield at 5.10%. The high yields, which reached a psychological level of 5%, were linked to uncertainty surrounding the Federal Reserve's policies according to Donovan from UBS. Spinozzi from Saco Bank predicts that these yields could rise to between 5.20% and 5.25%.

Reid from Deutsche Bank (ETR: ) expressed concern about how markets might react to these high yields in the U.S., especially considering the potential pain from yield sell-offs in a market influenced by quantitative easing (QE) amidst an enormous global debt load.

Furthermore, political developments have also added to market risks. The U.S. House's lack of a speaker raises the risk of a government shutdown after Halloween, increasing the risk premium around such an event. The mix of quantitative tightening (QT) and strong government supply was also underscored as a significant factor.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
2022-10-23, Investing.com,Tech giants brace for earnings amid market slump,https://in.investing.com/news/tech-giants-brace-for-earnings-amid-market-slump-93CH-3862536,"In the latest turn of events, US stock markets have continued their downward trajectory for the fifth consecutive day. The slipped nearly 100 points, a decrease of 0.77%, while the and the also followed suit, falling by 25.77 points (0.61%) and 208.87 points (0.63%) respectively.

Dubbed as the ""Magnificent 7"", tech behemoths Microsoft (NASDAQ: ), Amazon (NASDAQ: ), Meta (NASDAQ: ), and Alphabet (NASDAQ: ) are bracing for their earnings release amidst this market downturn. These companies have experienced a decrease in their stock prices ranging between -0.12% and -0.54% in anticipation of their earnings announcements.

Simultaneously, the US debt market is witnessing a surge with the 10-year yields inching towards a 5% rise. This development comes as investors are closely watching for signs of inflation and its potential impact on future interest rates.

In addition to the tech sector, several other major corporations are also slated to announce their earnings this week. These include Phillips, Logitech (NASDAQ: ), Coca-Cola (NYSE: ), Verizon (NYSE: ), General Electric (NYSE: ), 3M (NYSE: ), General Motors (NYSE: ), Visa (NYSE: ), and Texas Instruments (NASDAQ: ). The aviation industry will be closely watched with Boeing (NYSE: )'s earnings announcement, while the telecommunications and hospitality sectors will be represented by T-Mobile and Hilton respectively.

As investors prepare for a busy week of earnings reports, market sentiment will likely be influenced by these outcomes amidst ongoing concerns about inflation and potential shifts in monetary policy.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
2022-10-23, Investing.com,U.S. stocks were falling as the 10-year Treasury yield shoots above 5%,https://in.investing.com/news/us-stocks-were-falling-as-the-10year-treasury-yield-shoots-above-5-3862488,"Investing.com -- U.S. stocks were falling on Monday as Treasury yields shot higher, and as investors awaited big tech earnings reports this week.

At 09:41 ET (13:41 GMT), the was down 200 points or 0.6%, while the was down 0.7% and the was down 0.9%.

10-year U.S. Treasury yields climbs past 5%

The main indexes on Wall Street suffered last week, with rising Treasury yields weighing heavily. The broad-based S&P dropped 2.4%, its first losing week in three, while the tech-heavy fell 3.2% and the blue chip Dow fell 1.6%.

The benchmark climbed to 5% on Friday, its highest level since the financial crisis in 2007, before slipping slightly.

However, yields have shot up once more Monday, with the 10-yield reaching 5.025%, as investors have become very wary about the potential for rates staying high for longer, particularly after Fed Chair Jerome Powell mentioned the possibility of more monetary tightening in a speech last week.

Earnings from tech giants due

Investors are also on edge ahead of this week’s corporate results, with earnings due from a group of tech stocks whose gains have propelled the S&P 500 higher this year.

Microsoft (NASDAQ: ) and Alphabet (NASDAQ: ) are due to report on Tuesday, Meta (NASDAQ: ) is to report on Wednesday and Amazon (NASDAQ: ) reports on Thursday.

Those stocks, together with Apple (NASDAQ: ), Nvidia (NASDAQ: ) and Tesla (NASDAQ: ) have accounted for the bulk of the S&P 500's 10% year-to-date gain, so any disappointing results could result in widespread fallout.

Chevron set to buy Hess for $53 billion

Elsewhere, the oil market is once more the center of major M&A, as Chevron (NYSE: ) announced plans to buy smaller rival Hess (NYSE: ) in a $53-billion all-stock deal, implying a premium of about 4.9% to the share's last close. Chevron shares fell 2.7%, while Hess shares rose 0.6%.

The deal comes weeks after rival Exxon (NYSE: ) made a $60 billion offer for Pioneer Natural Resources (NYSE: ) that would make it the biggest producer in the largest U.S. oilfield.

Apple traded lower 1.5% after Foxconn (TW: ), a major supplier of Apple's iPhones, faces a tax probe in China, according to a report in Sunday’s state-backed Global Times newspaper.

Oil falls on escalated Gaza diplomacy

Crude prices fell Monday as diplomatic efforts to contain the situation in Gaza escalated, but geopolitical tensions remained high as Israel continued to bombard the enclave.

Israel has so far held off launching a ground assault on the region, likely providing time to negotiate a release of more hostages as well as providing a window for diplomacy.

Hamas released two U.S. hostages from Gaza late last week.

President Joe Biden visited Israel last week, and the leaders of France and the Netherlands will visit this week in search of a solution for the conflict.

That said, Israel has amassed forces around Gaza for a planned ground invasion, which is widely seen as a potential trigger for widening the Israel-Hamas conflict.

(Oliver Gray contributed to this item.)"
2022-10-23, Investing.com,"Dow Jones, Nasdaq, S&P 500 weekly preview: Testing key support ahead of Big Tech earnings",https://in.investing.com/news/dow-jones-nasdaq-sp-500-weekly-preview-testing-key-support-ahead-of-big-tech-earnings-432SI-3862277,"At the start of the new trading week, major technology stocks are falling, also driving the U.S. equity futures lower, as the crossed 5% for the first time in 16 years.

The new wave of selling comes after the (SPX) lost as much as 2.4% last week. The index is now testing the key near-term support in the range of 4180-4200. A break of this zone would mark a major bearish development that could take the S&P 500 below 4000 in the coming months.

The forward 12-month P/E ratio for the S&P 500 now stands at 17.7, which is below the 5-year average (18.7) but above the 10-year average (17.5).

The Index (IXIC) lost 3.2% with the tech-heavy index now trading at the lowest levels since May. Tesla (NASDAQ: ) contributed to the downfall with its shares closing over 15% lower in response to the soft Q3 earnings report and cautious comments on the earnings call.

Finally, the (DJI) index fell 1.6% to close below the 100-moving average.

“The bears won the week on a variety of fronts, including geopolitics (where tensions escalated globally), rates (long-end Treasury yields rose further), the trajectory of underlying growth (which seems to be cooler than the headline government statistics would suggest), and earnings (there were plenty of upside earnings reports, most notably NFLX, but the greater number of surprises came on the downside),” analysts at Vital Knowledge said on Friday.

The key economic data piece for this week is the U.S. GDP Q3 print that is out on Thursday.

Big Tech is Here

As of Q3 2022, with 17% of S&P 500 companies having reported actual results, 73% of them have exceeded their earnings per share expectations, and 66% have surpassed revenue expectations, according to FactSet. The S&P 500 is currently experiencing a blended YoY earnings decline of -0.4%.

The earnings calendar for this week is packed. Microsoft (NASDAQ: ), Alphabet (NASDAQ: ), Visa (NYSE: ), and Coca-Cola (NYSE: ) are all scheduled to report on Tuesday.

Meta Platforms (NASDAQ: ), ServiceNow (NYSE: ), and Boeing (NYSE: ) are due to report on Wednesday, while Amazon (NASDAQ: ), Mastercard (NYSE: ), Intel (NASDAQ: ) are some of the most important reporters on Thursday. Finally, oil majors Chevron (NYSE: ) and Exxon (NYSE: ) are scheduled for Friday.

What analysts are saying about U.S. stocks

Citi’s analysts: “We remain constructive on the fundamental setup for the S&P 500 headed into 2024. No doubt, a myriad of macro forces provide risk to the outlook. Yet, at the same time, there are several trends unfolding under the surface that deserve attention.”

JPMorgan’s analysts: “Last October, USD peak coincided with the equity trough, and the more mixed equity performance in the past few months is coinciding with USD bottoming. Almost always in the past, when USD is strengthening, global equities have been under pressure.”

RBC’s analysts: “October can be a tough month for stocks, but more often than not tends to see the S&P 500 rise. Unfortunately, as of mid October of 2022, US equities are still in a spooky place.”

Morgan Stanley’s analysts: “While there are plenty of events and fundamental data points worth considering, we find many remain fixated on the Fed's next move and S&P 500 price. These factors appear to be dictating narratives and positioning. On that score, last week brought further risks to the consensus 4Q rally view.”

Goldman Sachs’ analysts: “2007. Amid higher rates, we expect investors will continue to focus on balance sheet strength and avoid companies that are most vulnerable to increased borrow costs. Performance since the start of September has reflected this dynamic as strong balance sheet stocks outperformed weak balance sheet stocks by 4 pp. For companies with strong balance sheets, we expect investors will reward those firms returning cash to shareholders and will remain skeptical of companies making large capex investments at this stage of the cycle.”"
2022-10-23, Investing.com,Dow futures slump as yields soar; major tech earnings in focus,https://in.investing.com/news/dow-futures-slump-as-yields-soar-major-tech-earnings-in-focus-3862012,"Investing.com -- U.S. stock futures weakened Monday, weighed by soaring bond yields and as investors warily awaited the release of quarterly earnings from a number of the major tech giants.

By 06:45 ET (10:45 GMT), the contract was down 180 points, or 0.5%, traded 23 points, or 0.6%, lower and dropped 90 points, or 0.6%.

10-year U.S. Treasury yields climbs past 5%

The main indices on Wall Street suffered last week, with rising U.S. Treasury yields weighing heavily. The broad-based dropped 2.4%, its first losing week in three, while the tech-heavy fell 3.2% and the blue chip fell 1.6%.

The benchmark climbed to 5% on Friday, its highest level since the financial crisis in 2007, before slipping slightly.

However, yields have shot up once more Monday, with the 10-yield reaching 5.025%, as investors have become very wary about the potential for rates staying high for longer, particularly after Fed Chair Jerome Powell mentioned the possibility of more monetary tightening in a speech last week.

Earnings from tech giants due

Investors are also on edge ahead of this week’s corporate results, with earnings due from a group of tech stocks whose gains have propelled the S&P 500 higher this year.

Microsoft (NASDAQ: ) and Alphabet (NASDAQ: ) are due to report on Tuesday, Meta (NASDAQ: ) is to report on Wednesday and Amazon (NASDAQ: ) reports on Thursday.

Those stocks, together with Apple (NASDAQ: ), Nvidia (NASDAQ: ) and Tesla (NASDAQ: ) have accounted for the bulk of the S&P 500's 10% year-to-date gain, so any disappointing results could result in widespread fallout.

Chevron set to buy Hess for $53 billion

Elsewhere, the oil market is once more the center of major M&A, as Chevron (NYSE: ) announced plans to buy smaller rival Hess (NYSE: ) in a $53-billion all-stock deal, implying a premium of about 4.9% to the share's last close.

The deal comes weeks after rival Exxon (NYSE: ) made a $60 billion offer for Pioneer Natural Resources (NYSE: ) that would make it the biggest producer in the largest U.S. oilfield.

Apple traded lower premarket after Foxconn (TW: ), a major supplier of Apple's iPhones, faces a tax probe in China, according to a report in Sunday’s state-backed Global Times newspaper.

Oil falls on escalated Gaza diplomacy

Crude prices fell Monday as diplomatic efforts to contain the situation in Gaza escalated, but geopolitical tensions remained high as Israel continued to bombard the enclave.

By 05:45 ET, the futures traded 0.6% lower at $87.55 a barrel, while the contract dropped 0.5% to $91.73 a barrel.

Israel has so far held off launching a ground assault on the region, likely providing time to negotiate a release of more hostages as well as providing a window for diplomacy.

Hamas released two U.S. hostages from Gaza late last week.

U.S. President Joe Biden visited Israel last week, and the leaders of France and the Netherlands will visit this week in search of a solution for the conflict.

That said, Israel has amassed forces around Gaza for a planned ground invasion to eliminate the Islamist group, and it’s this ground attack which is widely seen as a potential trigger for widening the Israel-Hamas conflict, potentially causing disruption to the world's biggest oil-supplying region.

(Oliver Gray contributed to this item.)"
2022-10-23, Investing.com,"Treasury yields, Foxconn, tech earnings  - what's moving markets",https://in.investing.com/news/treasury-yields-foxconn-tech-earnings---whats-moving-markets-3861700,"Investing.com -- Rising U.S. Treasury yields continue to weigh on stock markets at the start of a week that includes the release of earnings from a number of tech giants. Crude slips back as aid enters Gaza, while Apple is under pressure as its main supplier, Foxconn, faces a tax probe in China.

1. U.S. bond yields rise, with 10-year threatening 5%

U.S. bond yields are on the rise again, with the yield on the benchmark 10-year Treasury back up to 4.969% on Monday, just short of the widely-watched 5% threshold, having surged almost 30 basis points last week alone.

Yields on the benchmark 10-year Treasury rose briefly to 5% late last week, a level not seen since 2007.

The recent surge in long-term bond yields suggests the market has embraced the idea that rates will remain higher for longer, with a new normal for rates seemingly above the Federal Reserve's pick of 2.5%.

Fed Chair on Thursday said the stronger-than-expected U.S. economy might warrant tighter policy though rising market interest rates could make action by the central bank itself less necessary.

There will be a fresh update on the strength of the U.S. economy this week from data including third-quarter as well as the Fed’s favored measure of inflation, the .

Another factor pushing yields higher has been the predicted scale of U.S. borrowing, with Washington last week reporting a $1.695 trillion budget deficit for fiscal 2022, fully 23% higher than the prior year and above all pre-pandemic shortfalls.

2. Futures drift lower ahead of key tech earnings

U.S. stock futures edged lower Monday, starting the new week on a negative note, with rising bond yields and wariness ahead of major tech earnings weighing.

At 05:45 ET (09:45 GMT), the contract dropped 60 points or 0.2%, fell by 5 points or 0.1%, and dropped by 10 points or 0.1%.

The major indices suffered a difficult week last week, with rising U.S. Treasury yields [see above] weighing heavily. The broad-based dropped 2.4%, its first losing week in three, while the tech-heavy fell 3.2% and the blue chip Dow fell 1.6%.

Aside from the rising yields and the uncertain situation in the Middle East, investors will be focusing on corporate results this week, with the earnings season ramping up as a slew of big tech titans are slated to report [see below].

Yet, even with uncertainty surrounding these numbers, a rally in the S&P 500 in the fourth quarter of 2022 ""is more likely than not"", according to analysts at Morgan Stanley (NYSE: ), in a recent note.

""Many are still leaning more long than they would like, to reduce the probability of missing out in a year in which narrow megacap strength has driven benchmarks,"" the bank said.

3. Major tech earnings in focus this week

The third quarter earnings season is well underway, and has so far been generally well received.

Overall, 17% of the companies in the S&P 500 have reported actual results for the third quarter, Factset reported on Friday. Of these companies, 73% have reported actual EPS above estimates, with, in aggregate, firms reporting earnings that are 6.6% above estimates.

This general positivity could be tested this week, particularly given the higher U.S. bond yields, with results due from a group of stocks whose gains have propelled the S&P 500 higher this year.

Microsoft (NASDAQ: ) and Alphabet (NASDAQ: ) are due to report on Tuesday, Meta (NASDAQ: ) is to report on Wednesday and Amazon (NASDAQ: ) reports on Thursday.

Those stocks, together with Apple (NASDAQ: ), Nvidia (NASDAQ: ) and Tesla (NASDAQ: ) have accounted for the bulk of the S&P 500's 10% year-to-date gain, so any disappointing results could result in widespread fallout.

4. Foxconn faces tax probe in China - report

Foxconn (TW: ), a major supplier of Apple's iPhones, is facing a tax probe in China, according to a report in the state-backed Global Times newspaper, released on Sunday.

The tabloid said some of Foxconn's key subsidiaries in China were the subject of tax audits and that China's natural resources department had conducted on-site investigations on land use by Foxconn enterprises in Henan and Hubei provinces.

The public announcement of this audit comes with Foxconn founder Terry Gou seeking to be Taiwan's next president in January, and with Foxconn shifting some of its production lines from China to India.

""We will actively cooperate with the relevant units on the related work and operations,"" Foxconn said in a statement,

Foxconn is the world’s largest contract electronics manufacturer, and assembles consumer products like iPhones for Apple.

Apple stock fell 0.6% in premarket trading.

5. Crude retreats amid hopes for Gaza diplomacy

Crude prices fell Monday as aid convoys began to arrive in Gaza, but geopolitical tensions remained high as Israel continued to bombard the enclave.

By 05:45 ET, the futures traded 0.5% lower at $87.64 a barrel, while the contract dropped 0.4% to $91.83 a barrel.

Both contracts rose more than 1% last week for a second consecutive weekly jump on fear of potential supply disruption if the Israel-Hamas war grows into a wider confrontation in the Middle East, the world's biggest oil-supplying region.

Israel has so far held off launching a ground assault on the region, likely providing time to negotiate a release of more hostages as well as providing a window for diplomacy. Hamas released two U.S. hostages from Gaza late last week.

U.S. President Joe Biden visited Israel last week, and the leaders of France and the Netherlands will visit this week in search of a solution for the conflict.

That said, Israel has amassed forces around Gaza for a planned ground invasion to eliminate the Islamist group, and it’s this ground attack which is widely seen as a potential trigger for widening the Israel-Hamas conflict, potentially hitting supply in the important region."
